Postal code,Price (euro),Lat,Long,PriceCat
4845,416600.0,50.50986541186604,5.950080404670834,Upscale
4850,511666.6666666667,50.710827133860704,5.950799963358972,Exclusive
4851,259000.0,50.74698777915346,5.97976403510126,Mid-range
4852,360795.0,50.71799547940604,5.9198675355966826,Mid-range
4860,272357.14285714284,50.55726408880471,5.798373353668578,Mid-range
4870,239743.0,50.58736496113965,5.731972613312919,Mid-range
4877,346333.3333333333,50.58736496113965,5.731972613312919,Mid-range
4880,623408.0,50.700486490576935,5.8513589270259025,Luxurious
4890,517250.0,50.67156235459628,5.878938014018685,Upscale
4900,454389.0,50.472024262928485,5.86707384966682,Budget-friendly
4910,515961.53846153844,50.479293293663225,5.792942482132827,Budget-friendly
4920,254372.72727272726,50.46110254469126,5.670030537118238,Budget-friendly
4950,312245.75,50.50290789629794,6.1314033893304325,Budget-friendly
4960,365083.3333333333,50.453739832613685,6.043258899461595,Upscale
4970,284200.0,50.39359722903743,5.950319171761081,Budget-friendly
4980,169500.0,50.35343298613215,5.937157500592078,Budget-friendly
4987,563500.0,50.42261730261762,5.787930660775993,Exclusive
4990,308000.0,50.29409301034046,5.794561305962568,Mid-range
5000,368753.8461538461,50.457759547420494,4.854539162275639,Budget-friendly
5001,361333.3333333333,50.46995741568755,4.821762784969388,Mid-range
5002,289181.8181818182,50.47869396859471,4.838488417206432,Budget-friendly
5004,368000.0,50.478874984040665,4.893869705686034,Mid-range
5020,283913.6842105263,50.49563850900468,4.873254627779406,Mid-range
5022,449000.0,50.51703286547315,4.9080968903714925,Mid-range
5030,350777.77777777775,50.56226114863281,4.697014729356807,Economical
5031,716000.0,50.58043804844668,4.76821828718657,Luxurious
5032,285000.0,50.522287433980544,4.7057966491197565,Mid-range
5060,275260.1034482759,50.44623070905599,4.632974955181051,Mid-range
5070,280427.48484848486,50.3948193471962,4.691483360689996,Mid-range
5080,326600.0,50.51802156697481,4.823040677097621,Mid-range
5081,397250.0,50.53704044788278,4.775332482316229,Budget-friendly
5100,344221.97647058824,50.41121198572444,4.899775924422468,Budget-friendly
5101,419500.0,50.456610659386854,4.946185429338447,Mid-range
5140,283300.0,50.544450199823686,4.604155625840349,Budget-friendly
5150,454142.85714285716,50.42119091720402,4.77748662433658,Mid-range
5170,372777.77777777775,50.38843943711718,4.8264040094071285,Mid-range
5190,307235.29411764705,50.45878087705008,4.689321690925804,Mid-range
5300,304570.76923076925,50.470976974644394,5.045737027703342,Budget-friendly
5310,355818.1818181818,50.589589303738954,4.9097344895319806,Budget-friendly
5330,383000.0,50.36606853931639,5.020871557528589,Mid-range
5332,380000.0,50.351207136545604,4.961712178534264,Mid-range
5336,345000.0,50.39510851684177,4.996020765701244,Mid-range
5340,445500.0,50.4076707290065,5.0704560512873025,Mid-range
5350,310047.8,50.441864713360246,5.147327658298041,Budget-friendly
5351,290000.0,50.441864713360246,5.147327658298041,Mid-range
5353,420500.0,50.452469672410466,5.208424610080438,Mid-range
5360,466800.0,50.34906234313159,5.160500843183148,Mid-range
5364,407500.0,50.36563070490373,5.124727454236162,Mid-range
5370,282333.3333333333,50.35324114383989,5.234149664913023,Mid-range
5376,595000.0,50.36785139207581,5.243183871046597,Upscale
5377,222920.0,50.296262885971046,5.303213461804268,Budget-friendly
5380,388400.0,50.546491169184726,4.982835996473257,Budget-friendly
5500,260268.8,50.228545842808934,4.90622118525634,Mid-range
5501,490000.0,50.28922251728592,4.9526064024415,Mid-range
5504,950000.0,50.23963348274697,4.987813904353079,Luxurious
5522,426333.3333333333,50.284685553110265,4.797119069820602,Mid-range
5530,270375.0,50.335959831796735,4.980740469908019,Budget-friendly
5537,355285.71428571426,50.3335869684532,4.796803952608396,Mid-range
5540,197750.0,50.2078836754068,4.832756422482895,Economical
5541,362250.0,50.2078836754068,4.832756422482895,Mid-range
5542,84000.0,50.19203680336448,4.8407337935185675,Economical
5543,182500.0,50.16549170513231,4.844595751539798,Budget-friendly
5544,175000.0,50.16335709112081,4.792448026629197,Budget-friendly
5550,173300.0,49.81215041837728,4.9131328842918345,Mid-range
5555,209450.0,49.91362049811571,4.998335027623808,Budget-friendly
5560,329777.77777777775,50.172628492844844,4.968684555520797,Mid-range
5561,122000.0,50.22314318428099,5.007105967209664,Budget-friendly
5564,395000.0,50.149633736117195,5.067139267601601,Mid-range
5570,282583.3333333333,50.08384330829393,5.040325265896285,Budget-friendly
5572,345000.0,50.12749275678512,5.044689986719531,Mid-range
5574,155000.0,50.08885978622481,5.0034189402375535,Budget-friendly
5575,197800.0,49.9929545134084,4.885444604221798,Budget-friendly
5576,229000.0,50.05045280411518,5.001612601787774,Budget-friendly
5580,284814.6341463415,50.15164063847288,5.170062938055328,Mid-range
5590,318571.4285714286,50.25624897081881,5.122824767561598,Mid-range
5600,190400.0,50.16289384914997,4.571891599680242,Budget-friendly
5620,200250.0,50.22859428096972,4.682579832709662,Budget-friendly
5621,230000.0,50.29540777309948,4.565329626632812,Budget-friendly
5630,232000.0,50.19005868117103,4.433892293802589,Budget-friendly
5640,337612.5,50.3263285233684,4.650508996795713,Mid-range
5644,365000.0,50.288945096747675,4.723851662787109,Mid-range
5650,287333.3333333333,50.24835129550285,4.43827062667041,Budget-friendly
5651,345000.0,50.29549130048675,4.455249275038879,Mid-range
5660,259000.0,50.02591044841348,4.521200178801961,Economical
5670,193375.0,50.06128545825886,4.607604903151012,Budget-friendly
5680,175666.66666666666,50.139022948304294,4.6710549870624485,Budget-friendly
6000,258885.36585365853,50.41632296870234,4.448541194700186,Budget-friendly
6001,222929.41176470587,50.38225363133343,4.440022349479033,Budget-friendly
6010,161376.92307692306,50.38738594793574,4.471682428951614,Budget-friendly
6020,152500.0,50.41727752258545,4.426930454280802,Budget-friendly
6030,128333.22222222222,50.40979153641901,4.4003850453821665,Economical
6031,272200.0,50.41682879063639,4.376855591954091,Mid-range
6032,305307.14285714284,50.382584915377535,4.409596474775443,Upscale
6040,208803.2258064516,50.444720779004314,4.43508407116947,Budget-friendly
6041,246550.0,50.469348178772314,4.443036647141276,Budget-friendly
6042,174000.0,50.43082543509163,4.445088267227546,Budget-friendly
6043,264000.0,50.455291567001304,4.482185655871988,Budget-friendly
6044,163041.66666666666,50.439827627940524,4.390184365559585,Budget-friendly
6060,191326.66666666666,50.42801704334071,4.485373214118113,Budget-friendly
6061,189768.46153846153,50.40703507741261,4.474362856677057,Budget-friendly
6110,318375.0,50.37221819422906,4.377794034073585,Mid-range
6111,360000.0,50.387888119787554,4.352541315701001,Mid-range
6120,363094.2,50.32368641321891,4.392363013422629,Mid-range
6140,169975.0,50.41166595335169,4.322326932134048,Economical
6141,409900.0,50.431992527152396,4.3214370817388215,Mid-range
6142,335000.0,50.38772819346952,4.321438240901546,Mid-range
6150,191541.66666666666,50.403614438638385,4.265665841285156,Budget-friendly
6180,209821.81818181818,50.46129976005874,4.371924010502227,Mid-range
6181,252450.0,50.49356069435289,4.321858639805036,Mid-range
6182,124000.0,50.44647867483665,4.342232335477467,Budget-friendly
6183,210840.0,50.46341661415244,4.323267120555157,Mid-range
6200,189237.40625,50.38361148737189,4.510607244620078,Budget-friendly
6210,383384.6153846154,50.53834844566403,4.445996016740626,Mid-range
6211,275000.0,50.503548344357434,4.482079376421948,Mid-range
6220,208155.55263157896,50.47084791169866,4.5358954856785685,Budget-friendly
6221,245000.0,50.51075215545845,4.529097147609301,Mid-range
6222,560000.0,50.53016995305675,4.563277340296821,Upscale
6223,175000.0,50.52221118069762,4.529837788789084,Budget-friendly
6224,200368.36842105264,50.47621722958689,4.578579799842651,Budget-friendly
6230,255697.9411764706,50.51181207915504,4.390802624362681,Budget-friendly
6238,402744.44444444444,50.51380992517715,4.425481448298368,Mid-range
6240,202580.0,50.43504749697217,4.548899555935839,Mid-range
6250,244414.2857142857,50.416649525281294,4.591784707468043,Budget-friendly
6280,332000.0,50.36017223758737,4.523242741162944,Mid-range
6440,75000.0,50.133096318864645,4.3494113497929074,Economical
6460,178000.0,50.07867277426734,4.274520828596977,Budget-friendly
6464,79666.66666666667,50.00089209592164,4.357438686155878,Economical
6470,191333.0,50.16398541429335,4.22739285471852,Budget-friendly
6500,354110.6,50.213805173417235,4.24543910724317,Mid-range
6530,239000.0,50.3444427429975,4.296923768430381,Budget-friendly
6532,160000.0,50.311942516865784,4.269962571572194,Budget-friendly
6533,260000.0,50.323462089031366,4.261483400913289,Mid-range
6534,315000.0,50.34868908709587,4.346616190652407,Mid-range
6540,265231.5,50.358020372384544,4.266199327463462,Budget-friendly
6542,120000.0,50.33861404174617,4.21653934089934,Budget-friendly
6560,239916.66666666666,50.30024640277612,4.145436326314291,Economical
6567,265750.0,50.321764997657006,4.190430142008371,Budget-friendly
6590,208142.85714285713,50.02162973923655,4.176287709519636,Mid-range
6591,344500.0,50.036243994263806,4.206042073482571,Economical
6593,200000.0,49.977320436172576,4.1988746354359785,Budget-friendly
6596,400000.0,49.97898648422563,4.269644953625766,Mid-range
6600,525187.5,49.99402420506634,5.778188594148576,Luxurious
6630,259666.66666666666,49.81114180866708,5.724790024237842,Budget-friendly
6637,714750.0,49.90302132947767,5.698147410667557,Mid-range
6640,423915.3846153846,49.911239171143,5.6089347598933355,Mid-range
6660,312750.0,50.12884928984165,5.785168385349334,Mid-range
6661,370000.0,50.159261224130894,5.785887742892076,Mid-range
6662,150000.0,50.104656740274564,5.844017287644833,Budget-friendly
6670,471333.3333333333,50.1554258444236,5.924095190498312,Mid-range
6671,232800.0,50.22726344766786,5.92961403178149,Budget-friendly
6680,406235.0,50.00000388003773,5.557721163814337,Upscale
6686,404500.0,50.06338776348134,5.606593809442786,Mid-range
6687,953750.0,50.08988048136106,5.678127382385678,Mid-range
6688,2250000.0,50.0426383250265,5.670351880014501,Aspirational
6690,296800.0,50.24765540036063,5.811034974448453,Mid-range
6692,364500.0,50.28124402586553,5.988170180603465,Budget-friendly
6698,139000.0,50.32371252905669,5.907434542453936,Budget-friendly
6700,399090.9090909091,49.68523319258533,5.7415202000238965,Mid-range
